doy,TMAX,TMIN,TAVG,PRCP
87,1.614,0.588989247311828,1.101494623655914,0.3
88,1.6398279569892473,0.6048817204301076,1.1223548387096776,0.0
89,1.6604731182795698,0.6225376344086021,1.1415053763440859,0.0
90,1.6908602150537635,0.6453763440860215,1.1681182795698926,0.0
91,1.7192473118279568,0.665741935483871,1.192494623655914,0.0
92,1.7396989247311827,0.6800645161290323,1.2098817204301076,0.0
93,1.758516129032258,0.6923010752688171,1.2254086021505377,0.0
94,1.7787311827956989,0.7128172043010753,1.2457741935483873,0.0
95,1.81152688172043,0.7321290322580646,1.2718279569892472,0.0
96,1.8318494623655914,0.748731182795699,1.2902903225806452,0.0
97,1.8506451612903225,0.7708602150537635,1.310752688172043,0.0
98,1.871677419354839,0.7884301075268818,1.33005376344086,0.0
