doy,TMAX,TMIN,TAVG,PRCP
51,0.9538131720430109,0.12455376344086022,0.5391834677419355,0.15000000000000002
52,0.9485275537634408,0.12225537634408602,0.5353914650537634,0.0
53,0.9530913978494624,0.13142383512544803,0.5422576164874552,0.0
54,0.9563953853046595,0.14198006272401434,0.5491877240143369,0.2
55,0.9510073924731183,0.1430981182795699,0.547052755376344,0.2
56,0.9579623655913978,0.13710618279569892,0.5475342741935484,0.0
57,0.9611801075268818,0.13634005376344085,0.5487600806451614,0.0
58,0.9494711021505376,0.1279711021505376,0.5387211021505376,0.1
59,0.9353158602150538,0.11678427419354838,0.526050067204301,0.0
60,0.9259784946236559,0.1033763440860215,0.5146774193548388,0.3
61,0.9441075268817205,0.11049462365591396,0.5273010752688172,0.3
62,0.9650752688172043,0.11638709677419354,0.5407311827956989,0.0
63,0.9805376344086022,0.12152688172043011,0.5510322580645162,0.0
64,0.9983655913978495,0.12634408602150538,0.5623548387096774,0.0
65,1.0221935483870968,0.13561290322580646,0.5789032258064516,0.0
66,1.037763440860215,0.14692473118279573,0.5923440860215053,0.0
67,1.0520215053763442,0.1645806451612903,0.6083010752688173,0.0
68,1.079075268817204,0.17575627240143368,0.627415770609319,0.1
69,1.1098566308243727,0.1881146953405018,0.6489856630824373,0.0
70,1.135268817204301,0.20286021505376345,0.6690645161290322,0.0
71,1.1483440860215055,0.2164731182795699,0.6824086021505377,0.0
72,1.1683225806451611,0.2310537634408602,0.6996881720430108,0.0
73,1.1980860215053761,0.2478064516129032,0.7229462365591399,0.0
74,1.2193978494623656,0.2599569892473118,0.7396774193548387,0.0
75,1.2360860215053762,0.27404301075268817,0.7550645161290322,0.0
76,1.2518279569892472,0.2792903225806452,0.7655591397849462,0.0
77,1.2604516129032257,0.2873548387096774,0.7739032258064517,0.0
78,1.2720215053763442,0.2961720430107527,0.7840967741935484,0.0
79,1.282301075268817,0.30606451612903224,0.7941827956989248,0.0
80,1.290559139784946,0.3103870967741935,0.8004731182795699,0.0
81,1.314709677419355,0.3229247311827957,0.8188172043010753,0.0
82,1.3326021505376344,0.3356129032258064,0.8341075268817204,0.0
83,1.3434408602150538,0.34681720430107527,0.8451290322580646,0.0
84,1.355942652329749,0.3520860215053763,0.8540143369175628,0.0
85,1.3735770609318998,0.3580071684587814,0.8657921146953405,0.3
86,1.3943655913978494,0.3695913978494624,0.881978494623656,0.0
87,1.4099139784946237,0.37948387096774194,0.8946989247311827,0.2
88,1.4173978494623656,0.3875913978494624,0.9024946236559139,0.2
89,1.4363440860215053,0.39759139784946235,0.9169677419354839,0.0
90,1.4474408602150537,0.40434408602150534,0.9258924731182796,0.0
91,1.4552043010752689,0.41522580645161283,0.9352150537634408,0.0
92,1.468989247311828,0.42017204301075267,0.9445806451612904,0.0
93,1.483247311827957,0.42692473118279567,0.9550860215053764,0.0
94,1.5013333333333334,0.43421505376344083,0.967774193548387,0.0
95,1.5155913978494624,0.44746236559139785,0.9815268817204301,0.0
96,1.5169892473118278,0.45443010752688173,0.9857096774193548,0.0
97,1.5269032258064519,0.4536774193548387,0.9902903225806451,0.0
98,1.5341720430107526,0.45701075268817204,0.9955913978494624,0.0
99,1.5282724014336917,0.4616774193548387,0.9949749103942653,0.0
100,1.5246379928315412,0.4631541218637993,0.9938960573476703,0.0
101,1.523505376344086,0.4629462365591398,0.993225806451613,0.0
102,1.5309247311827958,0.46161290322580645,0.996268817204301,0.4
103,1.5439784946236559,0.46513978494623653,1.0045591397849463,0.0
104,1.5590537634408603,0.4733548387096774,1.0162043010752688,0.0
105,1.5834193548387099,0.4866021505376344,1.035010752688172,0.0
106,1.610043010752688,0.5014623655913978,1.0557526881720432,0.0
107,1.632236559139785,0.5216989247311827,1.076967741935484,0.0
108,1.6548602150537632,0.5438494623655914,1.0993548387096772,0.0
109,1.6617204301075268,0.5639354838709677,1.1128279569892474,0.1
110,1.675032258064516,0.5798279569892473,1.1274301075268816,0.0
111,1.6966881720430107,0.5955483870967743,1.1461182795698925,0.0
112,1.7138924731182796,0.6167741935483871,1.1653333333333333,0.0
113,1.7264301075268815,0.6372688172043011,1.1818494623655915,0.0
