date,PRCP,TAVG,TMAX,TMIN,bio_year,doy,photoperiod,cp,gdd,site,ao_30d,ao_90d,nao_30d,nao_90d,oni_30d,oni_90d
2025-10-29,7.9,12.5,15.6,9.4,2025,302,11.467453868813418,0.0,0.0,washingtondc,0.11466666666666647,0.0717333333333333,-0.3273666666666667,-0.16807777777777771,,
2025-10-30,27.9,15.25,19.4,11.1,2025,303,11.432771833071177,0.0,0.0,washingtondc,0.09419999999999981,0.061466666666666635,-0.3689,-0.19307777777777774,,
2025-10-31,0.0,13.3,17.2,9.4,2025,304,11.39849463108007,0.0,0.0,washingtondc,0.07319999999999983,0.049788888888888855,-0.4097,-0.22155555555555548,,
2025-11-01,0.0,13.05,18.9,7.2,2025,305,11.36463276336105,0.0,0.0,washingtondc,0.07656666666666649,0.048688888888888865,-0.45913333333333334,-0.2486555555555555,,
2025-11-02,0.0,12.8,18.9,6.7,2025,306,11.331196858148385,0.0,0.0,washingtondc,0.09816666666666649,0.06083333333333331,-0.5019,-0.2657333333333333,,
2025-11-03,0.3,14.7,18.3,11.1,2025,307,11.298197665787987,0.0,0.0,washingtondc,0.11019999999999983,0.07452222222222218,-0.5168333333333334,-0.27541111111111105,,
2025-11-04,0.0,13.85,18.3,9.4,2025,308,11.265646052439815,0.0,0.0,washingtondc,0.10543333333333317,0.08001111111111109,-0.5199666666666667,-0.2841111111111111,,
2025-11-05,0.0,14.2,22.8,5.6,2025,309,11.233552993077488,0.0,0.0,washingtondc,0.058599999999999805,0.07011111111111108,-0.5414666666666668,-0.29259999999999997,,
2025-11-06,0.0,11.4,16.1,6.7,2025,310,11.201929563780036,0.0,0.0,washingtondc,-0.012100000000000182,0.0567333333333333,-0.5868000000000001,-0.30308888888888885,,
2025-11-07,0.3,10.8,18.3,3.3,2025,311,11.170786933312952,0.0,0.0,washingtondc,-0.10406666666666685,0.0441333333333333,-0.6501333333333333,-0.32176666666666665,,
2025-11-08,2.8,17.25,21.7,12.8,2025,312,11.140136353997805,0.0,0.0,washingtondc,-0.20700000000000016,0.030344444444444413,-0.7282333333333334,-0.3451666666666666,,
2025-11-09,1.8,13.9,17.8,10.0,2025,313,11.10998915187222,0.0,0.0,washingtondc,-0.28080000000000016,0.018744444444444414,-0.8153666666666667,-0.3707555555555555,,
2025-11-10,0.0,7.800000000000001,12.8,2.8,2025,314,11.080356716144586,0.0,0.0,washingtondc,-0.3146333333333335,0.015399999999999971,-0.8992333333333333,-0.39547777777777765,,
2025-11-11,0.0,3.850000000000001,8.3,-0.6,2025,315,11.051250487950504,0.0,0.0,washingtondc,-0.3501333333333335,0.005933333333333304,-0.9630333333333334,-0.41734444444444435,,
2025-11-12,0.0,9.75,16.7,2.8,2025,316,11.022681948421043,0.0,0.0,washingtondc,-0.3992666666666668,-0.014144444444444473,-1.0019333333333333,-0.43429999999999996,,
2025-11-13,0.0,10.85,15.6,6.1,2025,317,10.994662606075705,0.0,0.0,washingtondc,-0.43310000000000015,-0.03610000000000003,-1.0366666666666666,-0.4489888888888889,,
2025-11-14,0.0,7.8,13.9,1.7,2025,318,10.967203983556315,0.0,0.0,washingtondc,-0.45080000000000015,-0.051855555555555585,-1.0582,-0.4612888888888888,,
2025-11-15,0.0,13.85,18.3,9.4,2025,319,10.940317603721223,0.0,0.0,washingtondc,-0.4693333333333335,-0.05935555555555558,-1.0713666666666666,-0.4720888888888888,,
2025-11-16,0.0,13.05,18.9,7.2,2025,320,10.914014975122596,0.0,0.0,washingtondc,-0.5222333333333335,-0.07157777777777781,-1.0840333333333334,-0.47953333333333326,,
2025-11-17,0.0,8.05,11.1,5.0,2025,321,10.888307576893038,0.0,0.0,washingtondc,-0.5723000000000001,-0.08476666666666668,-1.0926666666666667,-0.48303333333333326,,
2025-11-18,3.8,5.3,10.0,0.6,2025,322,10.86320684307123,0.0,0.0,washingtondc,-0.5856000000000001,-0.09002222222222224,-1.0887,-0.48052222222222213,,
2025-11-19,3.3,8.05,10.0,6.1,2025,323,10.83872414639995,0.0,0.0,washingtondc,-0.5746000000000002,-0.09018888888888892,-1.0702333333333334,-0.47185555555555553,,
2025-11-20,0.0,7.5,9.4,5.6,2025,324,10.814870781633196,0.0,0.0,washingtondc,-0.5492666666666668,-0.08550000000000002,-1.0414333333333332,-0.46057777777777775,,
2025-11-21,0.8,10.8,13.3,8.3,2025,325,10.7916579483929,0.0,0.0,washingtondc,-0.4899000000000002,-0.07120000000000003,-1.0031333333333334,-0.45037777777777777,,
2025-11-22,3.6,11.1,15.0,7.2,2025,326,10.76909673361908,0.0,0.0,washingtondc,-0.4258000000000001,-0.05921111111111114,-0.9544999999999999,-0.44419999999999993,,
2025-11-23,0.0,11.95,17.8,6.1,2025,327,10.747198093660797,0.0,0.0,washingtondc,-0.40396666666666686,-0.0641777777777778,-0.9086000000000001,-0.4428777777777777,,
2025-11-24,0.0,10.0,15.0,5.0,2025,328,10.725972836058665,0.0,0.0,washingtondc,-0.43916666666666687,-0.07960000000000003,-0.8741666666666668,-0.44237777777777776,,
2025-11-25,4.3,10.0,12.8,7.2,2025,329,10.705431601072753,0.0,0.0,washingtondc,-0.5002333333333335,-0.09244444444444447,-0.8286666666666668,-0.4381777777777777,,
2025-11-26,0.5,15.55,22.2,8.9,2025,330,10.685584843013052,0.0,0.0,washingtondc,-0.5395000000000002,-0.10466666666666669,-0.7645000000000001,-0.4357666666666666,,
2025-11-27,0.0,5.85,8.9,2.8,2025,331,10.666442811432217,0.0,0.0,washingtondc,-0.5383333333333336,-0.11143333333333337,-0.6830999999999999,-0.435511111111111,,
2025-11-28,0.0,3.35,6.7,0.0,2025,332,10.648015532243331,0.0,0.0,washingtondc,-0.5167000000000002,-0.11360000000000002,-0.6015666666666667,-0.431011111111111,,
2025-11-29,0.0,2.8,6.7,-1.1,2025,333,10.630312788827492,0.0,0.0,washingtondc,-0.4879333333333335,-0.11585555555555559,-0.5207333333333334,-0.4211444444444444,,
2025-11-30,2.0,4.75,6.7,2.8,2025,334,10.613344103198454,0.0,0.0,washingtondc,-0.45033333333333353,-0.11470000000000004,-0.4345,-0.40884444444444434,,
2025-12-01,0.0,4.45,7.8,1.1,2025,335,10.597118717293165,0.0,0.0,washingtondc,-0.44450000000000023,-0.11601111111111113,-0.41513333333333335,-0.4139888888888888,,
2025-12-02,21.8,3.9,5.6,2.2,2025,336,10.581645574458602,0.0,0.0,washingtondc,-0.4920666666666668,-0.12203333333333335,-0.43729999999999997,-0.42149999999999993,,
2025-12-03,0.0,3.3499999999999996,7.8,-1.1,2025,337,10.56693330120638,0.0,0.0,washingtondc,-0.548666666666667,-0.12491111111111114,-0.4789333333333333,-0.42672222222222217,,
2025-12-04,0.0,3.3499999999999996,7.8,-1.1,2025,338,10.552990189307357,0.0,0.0,washingtondc,-0.5975333333333334,-0.12671111111111116,-0.5273666666666668,-0.43344444444444435,,
2025-12-05,1.5,-0.55,1.1,-2.2,2025,339,10.539824178298689,0.0,0.0,washingtondc,-0.6299000000000002,-0.12961111111111115,-0.5768666666666667,-0.4420777777777777,,
2025-12-06,0.5,3.0500000000000003,6.7,-0.6,2025,340,10.527442838475707,0.0,0.0,washingtondc,-0.6756000000000001,-0.1452777777777778,-0.6158666666666667,-0.45202222222222216,,
2025-12-07,0.0,2.1999999999999997,6.1,-1.7,2025,341,10.5158533544404,0.0,0.0,washingtondc,-0.7196666666666669,-0.1733666666666667,-0.6334666666666667,-0.46234444444444434,,
2025-12-08,0.0,-0.25,2.8,-3.3,2025,342,10.50506250927717,0.0,0.0,washingtondc,-0.7239666666666669,-0.19642222222222228,-0.6324000000000001,-0.4736333333333333,,
2025-12-09,0.0,-3.0500000000000003,0.6,-6.7,2025,343,10.495076669425147,0.0,0.0,washingtondc,-0.6904666666666668,-0.20527777777777778,-0.6160333333333334,-0.48052222222222224,,
2025-12-10,0.0,3.3000000000000003,7.2,-0.6,2025,344,10.48590177031424,0.0,0.0,washingtondc,-0.6343333333333335,-0.19937777777777782,-0.575,-0.4737222222222221,,
2025-12-11,0.0,3.9,6.7,1.1,2025,345,10.477543302829751,0.0,0.0,washingtondc,-0.5508666666666667,-0.18907777777777782,-0.5311666666666667,-0.46216666666666656,,
2025-12-12,0.0,1.1,3.9,-1.7,2025,346,10.470006300667423,0.0,0.0,washingtondc,-0.4550000000000001,-0.17982222222222224,-0.5019333333333333,-0.4553444444444444,,
2025-12-13,0.0,2.5,6.7,-1.7,2025,347,10.463295328637487,0.0,0.0,washingtondc,-0.3477666666666668,-0.15856666666666672,-0.46113333333333334,-0.4456666666666666,,
2025-12-14,6.6,-2.25,3.3,-7.8,2025,348,10.457414471972433,0.0,0.0,washingtondc,-0.23526666666666685,-0.12690000000000004,-0.3992666666666667,-0.43118888888888884,,
2025-12-15,0.0,-4.75,-1.7,-7.8,2025,349,10.452367326689101,0.0,0.0,washingtondc,-0.13340000000000016,-0.09238888888888891,-0.3294666666666667,-0.4158888888888888,,
2025-12-16,0.0,-0.5999999999999996,4.4,-5.6,2025,350,10.448156991051103,0.0,0.0,washingtondc,-0.004166666666666844,-0.057766666666666695,-0.25693333333333335,-0.40139999999999987,,
2025-12-17,0.0,4.199999999999999,10.6,-2.2,2025,351,10.444786058172616,0.0,0.0,washingtondc,0.1624999999999998,-0.015277777777777812,-0.17493333333333333,-0.3846999999999999,,
2025-12-18,1.0,5.85,13.9,-2.2,2025,352,10.442256609799362,0.0,0.0,washingtondc,0.29283333333333317,0.021555555555555522,-0.11006666666666669,-0.36792222222222215,,
2025-12-19,12.2,8.9,15.6,2.2,2025,353,10.440570211297118,0.0,0.0,washingtondc,0.3949999999999998,0.04778888888888885,-0.06670000000000002,-0.3522666666666666,,
2025-12-20,0.0,2.5,7.2,-2.2,2025,354,10.439727907872262,0.0,0.0,washingtondc,0.43836666666666646,0.051988888888888855,-0.0508666666666667,-0.3422333333333333,,
2025-12-21,0.0,5.6,10.6,0.6,2025,355,10.439730222042874,0.0,0.0,washingtondc,0.44773333333333315,0.05381111111111108,-0.05710000000000003,-0.3389777777777777,,
2025-12-22,0.0,2.8,7.8,-2.2,2025,356,10.44057715237295,0.0,0.0,washingtondc,0.4556333333333332,0.06007777777777775,-0.061100000000000036,-0.3350333333333333,,
2025-12-23,0.8,4.699999999999999,6.1,3.3,2025,357,10.44226817347585,0.0,0.0,washingtondc,0.48179999999999984,0.06033333333333331,-0.05983333333333336,-0.3331555555555555,,
2025-12-24,0.0,8.05,13.9,2.2,2025,358,10.44480223728709,0.0,0.0,washingtondc,0.5201333333333332,0.05539999999999997,-0.06573333333333337,-0.3369222222222221,,
2025-12-25,0.0,9.45,15.6,3.3,2025,359,10.448177775600085,0.0,0.0,washingtondc,0.5413333333333331,0.04486666666666664,-0.09316666666666669,-0.347311111111111,,
2025-12-26,0.3,2.5,5.0,0.0,2025,360,10.452392703852427,0.0,0.0,washingtondc,0.5164999999999998,0.030666666666666634,-0.13993333333333338,-0.3639999999999999,,
2025-12-27,0.0,4.75,7.8,1.7,2025,361,10.457444426144072,0.0,0.0,washingtondc,0.4731333333333332,0.01951111111111108,-0.20190000000000002,-0.3830111111111111,,
2025-12-28,0.0,4.45,7.2,1.7,2025,362,10.463329841462885,0.0,0.0,washingtondc,0.4075999999999998,0.001855555555555519,-0.27176666666666666,-0.40023333333333333,,
2025-12-29,0.3,8.05,16.1,0.0,2025,363,10.470045351087204,0.0,0.0,washingtondc,0.3556333333333332,-0.012700000000000032,-0.3458666666666667,-0.41183333333333333,,
2025-12-30,0.0,0.0,2.8,-2.8,2025,364,10.47758686712957,0.0,0.0,washingtondc,0.30229999999999985,-0.024944444444444474,-0.43466666666666676,-0.42628888888888883,,
2025-12-31,0.0,-0.25,2.8,-3.3,2025,365,10.485949822180551,0.0,0.0,washingtondc,0.25339999999999985,-0.03817777777777781,-0.46836666666666665,-0.4475444444444444,,
2026-01-01,0.0,0.25,3.3,-2.8,2025,1,10.495129180006582,0.0,0.0,washingtondc,0.2186666666666665,-0.05841111111111115,-0.4757666666666667,-0.47165555555555544,,
2026-01-02,0.0,0.8499999999999999,3.9,-2.2,2025,2,10.505119447251301,0.0,0.0,washingtondc,0.1509666666666665,-0.09583333333333337,-0.4864333333333334,-0.4940666666666666,,
2026-01-03,0.0,-0.2999999999999998,2.2,-2.8,2025,3,10.51591468608553,0.0,0.0,washingtondc,0.07329999999999984,-0.13960000000000003,-0.4915666666666667,-0.5129666666666666,,
2026-01-04,0.0,2.5,6.1,-1.1,2025,4,10.527508527747377,0.0,0.0,washingtondc,0.0239666666666665,-0.18244444444444446,-0.4861000000000001,-0.534811111111111,,
2026-01-05,0.0,1.4,5.0,-2.2,2025,5,10.539894186910537,0.0,0.0,washingtondc,0.03153333333333317,-0.21872222222222223,-0.4826666666666667,-0.5617777777777777,,
2026-01-06,0.0,5.3,10.0,0.6,2025,6,10.553064476816,0.0,0.0,washingtondc,0.09806666666666652,-0.24188888888888893,-0.47430000000000005,-0.5859666666666666,,
2026-01-07,0.0,9.7,17.2,2.2,2025,7,10.567011825099902,0.0,0.0,washingtondc,0.1602666666666665,-0.2569,-0.45660000000000006,-0.6057444444444444,,
2026-01-08,0.0,6.7,12.8,0.6,2025,8,10.581728290248293,0.0,0.0,washingtondc,0.15379999999999985,-0.27248888888888895,-0.44360000000000005,-0.625,,
2026-01-09,2.8,6.699999999999999,10.6,2.8,2025,9,10.59720557860812,0.0,0.0,washingtondc,0.06416666666666652,-0.2949333333333334,-0.44643333333333335,-0.6402222222222221,,
2026-01-10,24.6,8.9,11.1,6.7,2025,10,10.61343506188262,0.0,0.0,washingtondc,-0.03940000000000014,-0.3134666666666667,-0.44743333333333335,-0.6472111111111111,,
2026-01-11,0.0,5.55,9.4,1.7,2025,11,10.630407795038781,0.0,0.0,washingtondc,-0.11663333333333346,-0.3236333333333334,-0.4332333333333334,-0.6456999999999999,,
2026-01-12,0.0,5.25,9.4,1.1,2025,12,10.648114534554391,0.0,0.0,washingtondc,-0.20036666666666686,-0.32707777777777786,-0.42826666666666674,-0.642022222222222,,
2026-01-13,0.0,5.3,11.7,-1.1,2025,13,10.666545756932477,0.0,0.0,washingtondc,-0.28926666666666684,-0.3251111111111112,-0.4392000000000001,-0.6322222222222222,,
2026-01-14,0.0,8.9,11.1,6.7,2025,14,10.685691677411647,0.0,0.0,washingtondc,-0.3516333333333335,-0.31812222222222225,-0.44820000000000004,-0.6163444444444444,,
2026-01-15,0.3,1.1,7.2,-5.0,2025,15,10.705542268801953,0.0,0.0,washingtondc,-0.4276333333333335,-0.31801111111111113,-0.4571666666666667,-0.5993777777777777,,
2026-01-16,0.0,-0.55,3.9,-5.0,2025,16,10.726087280377408,0.0,0.0,washingtondc,-0.5787000000000001,-0.3295,-0.47503333333333336,-0.5808777777777777,,
2026-01-17,0.8,3.9,6.1,1.7,2025,17,10.747316256758017,0.0,0.0,washingtondc,-0.7016666666666668,-0.3314777777777778,-0.4802333333333334,-0.5596666666666666,,
2026-01-18,1.3,0.25,3.3,-2.8,2025,18,10.769218556716417,0.0,0.0,washingtondc,-0.8051333333333335,-0.32824444444444445,-0.47186666666666677,-0.5362666666666667,,
2026-01-19,0.0,0.2999999999999998,5.6,-5.0,2025,19,10.791783371846527,0.0,0.0,washingtondc,-0.8918666666666668,-0.3342555555555556,-0.45136666666666675,-0.5145555555555555,,
2026-01-20,0.0,-3.05,1.1,-7.2,2025,20,10.81499974503436,0.0,0.0,washingtondc,-1.0026666666666668,-0.3482777777777778,-0.41116666666666674,-0.4904666666666666,,
2026-01-21,0.0,-0.5500000000000003,6.1,-7.2,2025,21,10.838856588673996,0.0,0.0,washingtondc,-1.1361666666666668,-0.36877777777777776,-0.3811333333333334,-0.4655777777777777,,
2026-01-22,0.0,8.3,13.3,3.3,2025,22,10.863342702574789,0.0,0.0,washingtondc,-1.2428333333333335,-0.38833333333333336,-0.3696333333333334,-0.44602222222222215,,
2026-01-23,0.0,1.1,8.9,-6.7,2025,23,10.8884467915091,0.0,0.0,washingtondc,-1.3453000000000004,-0.42144444444444445,-0.36546666666666666,-0.43512222222222213,,
2026-01-24,0.0,-8.899999999999999,-5.6,-12.2,2025,24,10.914157482353252,0.0,0.0,washingtondc,-1.435066666666667,-0.4646555555555556,-0.35140000000000005,-0.4244111111111111,,
2026-01-25,50.5,-5.3,-1.7,-8.9,2025,25,10.940463340777795,0.0,0.0,washingtondc,-1.501766666666667,-0.5082555555555556,-0.3258333333333334,-0.4100888888888889,,
2026-01-26,0.0,-5.0,-2.2,-7.8,2025,26,10.967352887446728,0.0,0.0,washingtondc,-1.5910333333333333,-0.5520777777777778,-0.2933333333333334,-0.3927777777777777,,
2026-01-27,0.0,-5.6,-0.6,-10.6,2025,27,10.99481461368884,0.0,0.0,washingtondc,-1.6878,-0.5989666666666666,-0.25523333333333337,-0.3761888888888888,,
2026-01-28,0.0,-6.35,-3.3,-9.4,2025,28,11.022836996607955,0.0,0.0,washingtondc,-1.7825666666666669,-0.6382888888888889,-0.2272666666666667,-0.3646222222222222,,
2026-01-29,0.0,-6.95,-3.9,-10.0,2025,29,11.05140851360231,0.0,0.0,washingtondc,-1.8736000000000002,-0.6738777777777778,-0.20330000000000006,-0.35748888888888886,,
2026-01-30,0.0,-8.35,-6.1,-10.6,2025,30,11.08051765626692,0.0,0.0,washingtondc,-1.9515,-0.7142000000000001,-0.1793666666666667,-0.3542888888888888,,
2026-01-31,0.0,-8.649999999999999,-5.6,-11.7,2025,31,11.110152943656127,0.0,0.0,washingtondc,-2.003,-0.7588,-0.15640000000000004,-0.35648888888888886,,
2026-02-01,0.0,-6.65,-3.3,-10.0,2025,32,11.140302934886957,0.0,0.0,washingtondc,,,,,,
2026-02-02,0.0,-2.1999999999999997,1.7,-6.1,2025,33,11.170956241067156,0.0,0.0,washingtondc,,,,,,
2026-02-03,0.0,0.0,6.1,-6.1,2025,34,11.202101536534913,0.0,0.0,washingtondc,,,,,,
2026-02-04,0.0,1.4,3.9,-1.1,2025,35,11.233727569400317,0.0,0.0,washingtondc,,,,,,
2026-02-05,0.0,-1.0999999999999996,2.25,-4.449999999999999,2025,36,11.265823171381507,0.0,0.0,washingtondc,,,,,,
2026-02-06,0.0,-3.6,0.6,-7.8,2025,37,11.298377266931139,0.0,0.0,washingtondc,,,,,,
2026-02-07,0.0,-3.6000000000000005,1.1,-8.3,2025,38,11.331378881651458,0.0,0.0,washingtondc,,,,,,
2026-02-08,0.0,-6.95,-3.9,-10.0,2025,39,11.364817149998654,0.0,0.0,washingtondc,,,,,,
2026-02-09,0.0,-4.15,1.1,-9.4,2025,40,11.39868132227937,0.0,0.0,washingtondc,,,,,,
2026-02-10,0.0,3.05,7.8,-1.7,2025,41,11.432960770944478,0.0,0.0,washingtondc,,,,,,
2026-02-11,0.0,5.550000000000001,8.9,2.2,2025,42,11.46764499618697,0.0,0.0,washingtondc,,,,,,
2026-02-12,0.0,1.1,3.3,-1.1,2025,43,11.50272363085269,0.0,0.0,washingtondc,,,,,,
2026-02-13,0.0,0.0,3.3,-3.3,2025,44,11.5381864446742,0.0,0.0,washingtondc,,,,,,
2026-02-14,0.0,5.300000000000001,13.9,-3.3,2025,45,11.574023347839438,0.0,0.0,washingtondc,,,,,,
2026-02-15,18.0,4.7,8.3,1.1,2025,46,11.610224393908164,0.0,0.0,washingtondc,,,,,,
2026-02-16,0.0,4.45,7.8,1.1,2025,47,11.64677978209023,0.0,0.0,washingtondc,,,,,,
2026-02-17,0.0,5.3,8.9,1.7,2025,48,11.68367985890075,0.0,0.0,washingtondc,,,,,,
2026-02-18,0.0,6.4,10.6,2.2,2025,49,11.720915119207978,0.0,0.0,washingtondc,,,,,,
2026-02-19,6.1,4.2,6.7,1.7,2025,50,11.758476206690455,0.0,0.0,washingtondc,,,,,,
2026-02-20,16.8,7.5,12.2,2.8,2025,51,11.796353913720509,0.0,0.0,washingtondc,,,,,,
2026-02-21,0.0,7.800000000000001,12.8,2.8,2025,52,11.834539180691628,0.0,0.0,washingtondc,,,,,,
2025-09-01,0.0,31.049999999999997,34.98,27.119999999999997,2025,244,13.714183815934971,0.0,0.0,kyoto,0.04313333333333315,0.48915555555555557,0.12736666666666663,0.24086666666666673,-0.3891935483870968,-0.2698
2025-09-02,4.896221611721612,27.276703722334005,31.7131455399061,22.840261904761903,2025,245,13.676054351889361,0.0,0.0,kyoto,0.04959999999999982,0.4731444444444444,0.08086666666666663,0.23972222222222228,,
2025-09-03,5.859538461538461,31.15,34.9,27.4,2025,246,13.637864045330275,0.0,0.0,kyoto,0.056533333333333144,0.4561111111111111,0.02999999999999997,0.23162222222222226,,
2025-09-04,5.583872767857143,28.8,32.2,25.4,2025,247,13.599621503247855,0.0,0.0,kyoto,0.04963333333333315,0.433911111111111,-0.02500000000000003,0.21693333333333342,,
2025-09-05,6.172433035714286,27.700000000000003,31.6,23.8,2025,248,13.56133514406827,0.0,0.0,kyoto,0.02263333333333314,0.40894444444444444,-0.07936666666666671,0.20385555555555562,,
2025-09-06,7.073581932773109,29.55,34.7,24.4,2025,249,13.52301320469232,0.0,0.0,kyoto,-0.03073333333333352,0.38061111111111107,-0.12843333333333334,0.19401111111111116,,
2025-09-07,0.0,30.3,34.2,26.4,2025,250,13.484663747741648,0.0,0.0,kyoto,-0.06956666666666685,0.3581333333333333,-0.1690666666666667,0.18482222222222228,,
2025-09-08,0.0,30.5,34.3,26.7,2025,251,13.446294668990529,0.0,0.0,kyoto,-0.06716666666666685,0.34881111111111107,-0.21173333333333338,0.17510000000000003,,
2025-09-09,0.0,31.15,35.9,26.4,2025,252,13.40791370496239,0.0,0.0,kyoto,-0.04366666666666685,0.35096666666666665,-0.247,0.16858888888888895,,
2025-09-10,0.0,29.25,34.7,23.8,2025,253,13.36952844067082,0.0,0.0,kyoto,-0.01840000000000018,0.3589555555555555,-0.28673333333333334,0.16080000000000005,,
2025-09-11,0.0,27.35,30.0,24.7,2025,254,13.331146317485958,0.0,0.0,kyoto,0.00999999999999982,0.36682222222222216,-0.34026666666666666,0.1463444444444445,,
2025-09-12,6.577985074626866,28.125,30.2,26.049999999999997,2025,255,13.292774641107746,0.0,0.0,kyoto,0.034166666666666484,0.36944444444444446,-0.39670000000000005,0.1304444444444445,,
2025-09-13,7.440942028985506,28.9,30.4,27.4,2025,256,13.254420589628445,0.0,0.0,kyoto,0.04203333333333315,0.3652777777777777,-0.4388,0.11938888888888893,,
2025-09-14,9.70062925170068,29.7,32.3,27.1,2025,257,13.216091221667499,0.0,0.0,kyoto,0.019633333333333156,0.3517888888888889,-0.4711,0.10805555555555561,,
2025-09-15,0.0,29.9,34.6,25.2,2025,258,13.177793484562557,0.0,0.0,kyoto,-0.010133333333333515,0.32919999999999994,-0.4895666666666667,0.09565555555555562,,
2025-09-16,0.0,31.7,35.8,27.6,2025,259,13.139534222601077,0.0,0.0,kyoto,-0.034300000000000185,0.30322222222222217,-0.4980666666666667,0.08307777777777783,,
2025-09-17,0.0,30.75,33.9,27.6,2025,260,13.101320185277592,0.0,0.0,kyoto,-0.04560000000000018,0.28435555555555553,-0.49133333333333334,0.07328888888888895,,
2025-09-18,0.0,27.6,31.9,23.3,2025,261,13.063158035562203,0.0,0.0,kyoto,-0.04596666666666684,0.2714444444444444,-0.46993333333333337,0.06358888888888893,,
2025-09-19,0.0,27.5,30.6,24.4,2025,262,13.025054358166482,0.0,0.0,kyoto,-0.04190000000000018,0.25797777777777775,-0.4478666666666667,0.05120000000000006,,
2025-09-20,0.0,26.5,29.2,23.8,2025,263,12.987015667793269,0.0,0.0,kyoto,-0.018933333333333517,0.2455444444444444,-0.4254666666666667,0.037522222222222276,,
2025-09-21,0.0,24.25,28.4,20.1,2025,264,12.949048417357448,0.0,0.0,kyoto,0.02589999999999982,0.23804444444444445,-0.40590000000000004,0.025600000000000057,,
2025-09-22,0.0,26.0,29.0,23.0,2025,265,12.911159006164945,0.0,0.0,kyoto,0.07269999999999982,0.23398888888888886,-0.39130000000000004,0.016877777777777832,,
2025-09-23,0.0,25.55,27.6,23.5,2025,266,12.873353788037724,0.0,0.0,kyoto,0.09776666666666649,0.23126666666666668,-0.38860000000000006,0.009622222222222277,,
2025-09-24,0.0,25.4,26.8,24.0,2025,267,12.835639079372573,0.0,0.0,kyoto,0.10826666666666648,0.23106666666666661,-0.38900000000000007,0.0057444444444445,,
2025-09-25,0.0,25.0,26.2,23.8,2025,268,12.798021167121911,0.0,0.0,kyoto,0.11513333333333314,0.23218888888888886,-0.38210000000000005,0.004788888888888944,,
2025-09-26,0.0,24.45,28.9,20.0,2025,269,12.760506316684907,0.0,0.0,kyoto,0.12939999999999982,0.23133333333333334,-0.36576666666666674,0.006522222222222277,,
2025-09-27,0.0,24.0,29.1,18.9,2025,270,12.723100779697296,0.0,0.0,kyoto,0.1104999999999998,0.2202333333333333,-0.3552333333333334,0.013311111111111164,,
2025-09-28,0.0,26.75,30.4,23.1,2025,271,12.685810801708495,0.0,0.0,kyoto,0.08029999999999982,0.20384444444444444,-0.35940000000000005,0.01796666666666672,,
2025-09-29,0.0,23.45,28.4,18.5,2025,272,12.648642629734498,0.0,0.0,kyoto,0.06123333333333315,0.18616666666666662,-0.36410000000000003,0.014744444444444497,,
2025-09-30,0.0,24.4,28.5,20.3,2025,273,12.61160251967517,0.0,0.0,kyoto,0.04616666666666648,0.16825555555555552,-0.3738000000000001,0.0025222222222222763,,
2025-10-01,7.853768115942029,23.4,28.5,18.3,2025,274,12.574696743584436,0.0,0.0,kyoto,0.03303333333333315,0.15396666666666667,-0.3823333333333334,-0.010155555555555501,,
2025-10-02,0.0,24.15,27.6,20.7,2025,275,12.537931596781847,0.0,0.0,kyoto,0.01989999999999981,0.14122222222222222,-0.3677,-0.014955555555555501,,
2025-10-03,0.0,22.95,26.2,19.7,2025,276,12.501313404793885,0.0,0.0,kyoto,0.027799999999999814,0.13485555555555553,-0.32530000000000003,-0.014244444444444391,,
2025-10-04,0.0,21.85,23.0,20.7,2025,277,12.4648485301132,0.0,0.0,kyoto,0.06373333333333314,0.13497777777777775,-0.28440000000000004,-0.019911111111111053,,
2025-10-05,0.0,22.35,24.6,20.1,2025,278,12.428543378763948,0.0,0.0,kyoto,0.11196666666666649,0.13311111111111107,-0.253,-0.029155555555555504,,
2025-10-06,5.157293080054274,24.55,28.1,21.0,2025,279,12.392404406661008,0.0,0.0,kyoto,0.18246666666666647,0.1315333333333333,-0.20790000000000003,-0.035477777777777726,,
2025-10-07,0.0,25.25,29.0,21.5,2025,280,12.356438125750907,0.0,0.0,kyoto,0.25186666666666646,0.13372222222222221,-0.15340000000000004,-0.034166666666666616,,
2025-10-08,0.0,26.45,30.5,22.4,2025,281,12.320651109921874,0.0,0.0,kyoto,0.30363333333333314,0.14112222222222218,-0.10343333333333334,-0.032111111111111056,,
2025-10-09,0.0,22.15,26.7,17.6,2025,282,12.285050000670307,0.0,0.0,kyoto,0.3416999999999998,0.15004444444444442,-0.06026666666666668,-0.027922222222222168,,
2025-10-10,0.0,24.15,27.4,20.9,2025,283,12.249641512510754,0.0,0.0,kyoto,0.3554333333333331,0.15268888888888885,-0.010166666666666687,-0.02202222222222217,,
2025-10-11,0.0,24.2,26.0,22.4,2025,284,12.214432438116164,0.0,0.0,kyoto,0.3508333333333331,0.15328888888888886,0.053066666666666644,-0.012088888888888833,,
2025-10-12,0.0,24.700000000000003,26.3,23.1,2025,285,12.179429653175022,0.0,0.0,kyoto,0.3337666666666665,0.14806666666666662,0.10769999999999998,-0.0014888888888888335,,
2025-10-13,0.0,23.75,27.2,20.3,2025,286,12.14464012095179,0.0,0.0,kyoto,0.3147999999999998,0.13953333333333331,0.13783333333333334,0.009111111111111167,,
